OBSERVED_DATE,PRODUCT_ID,PRODUCT_DESC,PRODUCT_CATEGORY,LOCATION_NAME,MARKET_NAME,MARKET_ID,MARKET_DESC,CURRENCY,PRICE_STRIP,PRICE
03/18/2023 00:00:00,VO001,Okro (small basket),Vegetable,"Utako, FCT Abuja",Utako Market,UM01,"Market in Utako District, Abuja",NGN,01/03/2023,400
03/18/2023 00:00:00,VOB002,Onion bulb (bag),Vegetable,"Utako, FCT Abuja",Utako Market,UM01,"Market in Utako District, Abuja",NGN,01/03/2023,"34,000"
03/18/2023 00:00:00,VOB001,Onion bulb (basket),Vegetable,"Utako, FCT Abuja",Utako Market,UM01,"Market in Utako District, Abuja",NGN,01/03/2023,"1,500"
03/18/2023 00:00:00,FO001,Orange (basket),Fruit,"Utako, FCT Abuja",Utako Market,UM01,"Market in Utako District, Abuja",NGN,01/03/2023,"2,500"
03/18/2023 00:00:00,OPO001,Palm oil 1 bottle,Oils,"Utako, FCT Abuja",Utako Market,UM01,"Market in Utako District, Abuja",NGN,01/03/2023,"1,500"
03/18/2023 00:00:00,FPA001,Pawpaw (big),Fruit,"Utako, FCT Abuja",Utako Market,UM01,"Market in Utako District, Abuja",NGN,01/03/2023,"1,300"
03/18/2023 00:00:00,SSPA001,Pepper Alligator,Spice,"Utako, FCT Abuja",Utako Market,UM01,"Market in Utako District, Abuja",NGN,01/03/2023,500
03/18/2023 00:00:00,SSPC001,Pepper Cameroon,Spice,"Utako, FCT Abuja",Utako Market,UM01,"Market in Utako District, Abuja",NGN,01/03/2023,500
03/18/2023 00:00:00,FP002,Pineapple (big),Fruit,"Utako, FCT Abuja",Utako Market,UM01,"Market in Utako District, Abuja",NGN,01/03/2023,"2,400"
03/18/2023 00:00:00,FP001,Pineapple (small),Fruit,"Utako, FCT Abuja",Utako Market,UM01,"Market in Utako District, Abuja",NGN,01/03/2023,500
03/18/2023 00:00:00,FP002,Plantain(ripe),Fruit,"Utako, FCT Abuja",Utako Market,UM01,"Market in Utako District, Abuja",NGN,01/03/2023,"4,500"
03/18/2023 00:00:00,FP003,Plantain(unripe),Fruit,"Utako, FCT Abuja",Utako Market,UM01,"Market in Utako District, Abuja",NGN,01/03/2023,"4,000"
03/18/2023 00:00:00,RTIP002,Potato Irish (bag),Root Tubers,"Utako, FCT Abuja",Utako Market,UM01,"Market in Utako District, Abuja",NGN,01/03/2023,"60,000"
03/18/2023 00:00:00,RTIP001,Potato Irish (basket),Root Tubers,"Utako, FCT Abuja",Utako Market,UM01,"Market in Utako District, Abuja",NGN,01/03/2023,"2,800"
03/18/2023 00:00:00,RTSP002,Potato Sweet (bag),Root Tubers,"Utako, FCT Abuja",Utako Market,UM01,"Market in Utako District, Abuja",NGN,01/03/2023,"18,500"
03/18/2023 00:00:00,RTSP001,Potato Sweet (basket),Root Tubers,"Utako, FCT Abuja",Utako Market,UM01,"Market in Utako District, Abuja",NGN,01/03/2023,"1,500"
03/18/2023 00:00:00,APRM001,Ram meat,Animal Protein,"Utako, FCT Abuja",Utako Market,UM01,"Market in Utako District, Abuja",NGN,01/03/2023,"2,600"
03/18/2023 00:00:00,GGROF001,Rice Broken (Ofada) 1 mudu,Grain,"Utako, FCT Abuja",Utako Market,UM01,"Market in Utako District, Abuja",NGN,01/03/2023,800
03/18/2023 00:00:00,GGRI002,Rice Imported High quality (1 bag),Grain,"Utako, FCT Abuja",Utako Market,UM01,"Market in Utako District, Abuja",NGN,01/03/2023,"37,500"
03/18/2023 00:00:00,GGRI001,Rice Imported High quality (1 mudu),Grain,"Utako, FCT Abuja",Utako Market,UM01,"Market in Utako District, Abuja",NGN,01/03/2023,"1,400"
03/18/2023 00:00:00,GGRF001,Rice local (1 mudu),Grain,"Utako, FCT Abuja",Utako Market,UM01,"Market in Utako District, Abuja",NGN,01/03/2023,900
03/18/2023 00:00:00,GGRF001,Rice local (100kg bag),Grain,"Utako, FCT Abuja",Utako Market,UM01,"Market in Utako District, Abuja",NGN,01/03/2023,"67,500"
03/18/2023 00:00:00,PFS001,Salt,Processed Food,"Utako, FCT Abuja",Utako Market,UM01,"Market in Utako District, Abuja",NGN,01/03/2023,500
03/18/2023 00:00:00,LLS001,Scentleaf,Leaves,"Utako, FCT Abuja",Utako Market,UM01,"Market in Utako District, Abuja",NGN,01/03/2023,600
03/18/2023 00:00:00,PFSE002,Semovita (bag),Processed Food,"Utako, FCT Abuja",Utako Market,UM01,"Market in Utako District, Abuja",NGN,01/03/2023,"8,500"
03/18/2023 00:00:00,PFSE001,Semovita (pcs),Processed Food,"Utako, FCT Abuja",Utako Market,UM01,"Market in Utako District, Abuja",NGN,01/03/2023,850
03/18/2023 00:00:00,APS001,Snail,Animal Protein,"Utako, FCT Abuja",Utako Market,UM01,"Market in Utako District, Abuja",NGN,01/03/2023,"4,000"
03/18/2023 00:00:00,GGS001,Soyabeans (mudu),Grain,"Utako, FCT Abuja",Utako Market,UM01,"Market in Utako District, Abuja",NGN,01/03/2023,600
03/18/2023 00:00:00,OOS001,Soyaoil (1l),Oils,"Utako, FCT Abuja",Utako Market,UM01,"Market in Utako District, Abuja",NGN,01/03/2023,"1,200"
03/18/2023 00:00:00,OOS002,Soyaoil (25l),Oils,"Utako, FCT Abuja",Utako Market,UM01,"Market in Utako District, Abuja",NGN,01/03/2023,"30,000"
03/18/2023 00:00:00,PFSP001,Spaghetti (full pack),Processed Food,"Utako, FCT Abuja",Utako Market,UM01,"Market in Utako District, Abuja",NGN,01/03/2023,"9,000"
03/18/2023 00:00:00,LLS001,Spinach,Leaves,"Utako, FCT Abuja",Utako Market,UM01,"Market in Utako District, Abuja",NGN,01/03/2023,"1,000"
03/18/2023 00:00:00,APS001,Stockfish,Animal Protein,"Utako, FCT Abuja",Utako Market,UM01,"Market in Utako District, Abuja",NGN,01/03/2023,"2,200"
03/18/2023 00:00:00,PFS001,Sugar (bag),Processed Food,"Utako, FCT Abuja",Utako Market,UM01,"Market in Utako District, Abuja",NGN,01/03/2023,"35,000"
03/18/2023 00:00:00,PFS001,Sugar (mudu),Processed Food,"Utako, FCT Abuja",Utako Market,UM01,"Market in Utako District, Abuja",NGN,01/03/2023,"1,200"
03/18/2023 00:00:00,VT001,Tatashe,Vegetable,"Utako, FCT Abuja",Utako Market,UM01,"Market in Utako District, Abuja",NGN,01/03/2023,"1,600"
03/18/2023 00:00:00,PFT001,Thyme,Processed Food,"Utako, FCT Abuja",Utako Market,UM01,"Market in Utako District, Abuja",NGN,01/03/2023,"2,000"
03/18/2023 00:00:00,VT001,Tomato (big basket),Vegetable,"Utako, FCT Abuja",Utako Market,UM01,"Market in Utako District, Abuja",NGN,01/03/2023,"20,000"
03/18/2023 00:00:00,VT001,Tomato (small basket),Vegetable,"Utako, FCT Abuja",Utako Market,UM01,"Market in Utako District, Abuja",NGN,01/03/2023,"1,900"
03/18/2023 00:00:00,LLU001,Ugu leaf (Fluted pumpkin),Leaves,"Utako, FCT Abuja",Utako Market,UM01,"Market in Utako District, Abuja",NGN,01/03/2023,500
03/18/2023 00:00:00,LLW001,Waterleaf,Leaves,"Utako, FCT Abuja",Utako Market,UM01,"Market in Utako District, Abuja",NGN,01/03/2023,500
03/18/2023 00:00:00,FW002,Watermelon (big),Fruit,"Utako, FCT Abuja",Utako Market,UM01,"Market in Utako District, Abuja",NGN,01/03/2023,"2,300"
03/18/2023 00:00:00,FW001,Watermelon (small),Fruit,"Utako, FCT Abuja",Utako Market,UM01,"Market in Utako District, Abuja",NGN,01/03/2023,700
03/18/2023 00:00:00,RTY001,Yam tuber,Root Tubers,"Utako, FCT Abuja",Utako Market,UM01,"Market in Utako District, Abuja",NGN,01/03/2023,"1,200"
03/18/2023 00:00:00,RTY002,Yam tuber (bunch of five),Root Tubers,"Utako, FCT Abuja",Utako Market,UM01,"Market in Utako District, Abuja",NGN,01/03/2023,"6,000"
04/06/2023 00:00:00,APAE0003,Agric eggs (medium size price of one),Animal Protein,"Wuye, FCT Abuja",Wuye Market,WM02,"Market in Wuye District, Abuja",NGN,01/04/2023,100
04/06/2023 00:00:00,APAE0007,Agric eggs medium size (1 crate of 30pcs),Animal Protein,"Wuye, FCT Abuja",Wuye Market,WM02,"Market in Wuye District, Abuja",NGN,01/04/2023,"2,200"
04/06/2023 00:00:00,FBB0001,Banana (big),Fruit,"Wuye, FCT Abuja",Wuye Market,WM02,"Market in Wuye District, Abuja",NGN,01/04/2023,"3,500"
04/06/2023 00:00:00,GBH0001,Beans Honey (bag),Grain,"Wuye, FCT Abuja",Wuye Market,WM02,"Market in Wuye District, Abuja",NGN,01/04/2023,"63,000"
04/06/2023 00:00:00,GBH0002,Beans Honey (mudu),Grain,"Wuye, FCT Abuja",Wuye Market,WM02,"Market in Wuye District, Abuja",NGN,01/04/2023,850
04/06/2023 00:00:00,GBB0001,Beans brown (1 mudu),Grain,"Wuye, FCT Abuja",Wuye Market,WM02,"Market in Wuye District, Abuja",NGN,01/04/2023,850
04/06/2023 00:00:00,GBB0002,Beans brown (bag),Grain,"Wuye, FCT Abuja",Wuye Market,WM02,"Market in Wuye District, Abuja",NGN,01/04/2023,"63,000"
04/06/2023 00:00:00,GBW0001,Beans white black eye (1 mudu),Grain,"Wuye, FCT Abuja",Wuye Market,WM02,"Market in Wuye District, Abuja",NGN,01/04/2023,750
04/06/2023 00:00:00,GBW0002,Beans white black eye (bag),Grain,"Wuye, FCT Abuja",Wuye Market,WM02,"Market in Wuye District, Abuja",NGN,01/04/2023,"56,000"
04/06/2023 00:00:00,APBC001,Beef Cow (1kg),Animal Protein,"Wuye, FCT Abuja",Wuye Market,WM02,"Market in Wuye District, Abuja",NGN,01/04/2023,"2,600"
04/06/2023 00:00:00,APBC002,Beef boneless Cow (1 kg),Animal Protein,"Wuye, FCT Abuja",Wuye Market,WM02,"Market in Wuye District, Abuja",NGN,01/04/2023,"3,000"
04/06/2023 00:00:00,VBP001,Bell Pepper,Vegetable,"Wuye, FCT Abuja",Wuye Market,WM02,"Market in Wuye District, Abuja",NGN,01/04/2023,"1,800"
04/06/2023 00:00:00,NBK001,Bitter kola (single),Nuts,"Wuye, FCT Abuja",Wuye Market,WM02,"Market in Wuye District, Abuja",NGN,01/04/2023,100
04/06/2023 00:00:00,LB001,Bitterleaf,Leaves,"Wuye, FCT Abuja",Wuye Market,WM02,"Market in Wuye District, Abuja",NGN,01/04/2023,"1,000"
04/06/2023 00:00:00,SBF001,Bread fruit (ukwa),Seed,"Wuye, FCT Abuja",Wuye Market,WM02,"Market in Wuye District, Abuja",NGN,01/04/2023,"2,500"
04/06/2023 00:00:00,BFBS001,Bread sliced 500g,Processed Food,"Wuye, FCT Abuja",Wuye Market,WM02,"Market in Wuye District, Abuja",NGN,01/04/2023,"1,000"
04/06/2023 00:00:00,BFBUS002,Bread unsliced 500g,Processed Food,"Wuye, FCT Abuja",Wuye Market,WM02,"Market in Wuye District, Abuja",NGN,01/04/2023,"1,000"
04/06/2023 00:00:00,VC0001,Cabbage (big),Vegetable,"Wuye, FCT Abuja",Wuye Market,WM02,"Market in Wuye District, Abuja",NGN,01/04/2023,500
04/06/2023 00:00:00,VC0002,Carrot (basket),Vegetable,"Wuye, FCT Abuja",Wuye Market,WM02,"Market in Wuye District, Abuja",NGN,01/04/2023,"2,400"
04/06/2023 00:00:00,APCF0001,Catfish (obokun) fresh (1 kg),Animal Protein,"Wuye, FCT Abuja",Wuye Market,WM02,"Market in Wuye District, Abuja",NGN,01/04/2023,"1,500"
04/06/2023 00:00:00,APCB0001,Chicken Broiler Fresh (1kg),Animal Protein,"Wuye, FCT Abuja",Wuye Market,WM02,"Market in Wuye District, Abuja",NGN,01/04/2023,"2,200"
04/06/2023 00:00:00,APCBF0002,Chicken Feet,Animal Protein,"Wuye, FCT Abuja",Wuye Market,WM02,"Market in Wuye District, Abuja",NGN,01/04/2023,700
04/06/2023 00:00:00,APCB0003,Chicken Frozen (1.5kg),Animal Protein,"Wuye, FCT Abuja",Wuye Market,WM02,"Market in Wuye District, Abuja",NGN,01/04/2023,"3,000"
04/06/2023 00:00:00,APCB0004,Chicken Full Frozen (1kg),Animal Protein,"Wuye, FCT Abuja",Wuye Market,WM02,"Market in Wuye District, Abuja",NGN,01/04/2023,"2,200"
04/06/2023 00:00:00,APCL0008,Chicken Old Layers,Animal Protein,"Wuye, FCT Abuja",Wuye Market,WM02,"Market in Wuye District, Abuja",NGN,01/04/2023,"3,500"
04/06/2023 00:00:00,APCBW0009,Chicken Wings,Animal Protein,"Wuye, FCT Abuja",Wuye Market,WM02,"Market in Wuye District, Abuja",NGN,01/04/2023,"3,000"
04/06/2023 00:00:00,APCBL0005,Chicken laps (1kg),Animal Protein,"Wuye, FCT Abuja",Wuye Market,WM02,"Market in Wuye District, Abuja",NGN,01/04/2023,"2,500"
04/06/2023 00:00:00,APCL0007,Chicken local ,Animal Protein,"Wuye, FCT Abuja",Wuye Market,WM02,"Market in Wuye District, Abuja",NGN,01/04/2023,"4,500"
04/06/2023 00:00:00,VCP001,Chilli pepper,Vegetable,"Wuye, FCT Abuja",Wuye Market,WM02,"Market in Wuye District, Abuja",NGN,01/04/2023,"1,600"
04/06/2023 00:00:00,APCF0001,Crayfish,Animal Protein,"Wuye, FCT Abuja",Wuye Market,WM02,"Market in Wuye District, Abuja",NGN,01/04/2023,"2,500"
04/06/2023 00:00:00,APDF001,Duckfowl,Animal Protein,"Wuye, FCT Abuja",Wuye Market,WM02,"Market in Wuye District, Abuja",NGN,01/04/2023,"6,000"
04/06/2023 00:00:00,SE0001,Egusi (cup),Seed,"Wuye, FCT Abuja",Wuye Market,WM02,"Market in Wuye District, Abuja",NGN,01/04/2023,300
04/06/2023 00:00:00,SE0002,Egusi (mudu),Seed,"Wuye, FCT Abuja",Wuye Market,WM02,"Market in Wuye District, Abuja",NGN,01/04/2023,"2,000"
04/06/2023 00:00:00,GSGG001,Garlic,Spice,"Wuye, FCT Abuja",Wuye Market,WM02,"Market in Wuye District, Abuja",NGN,01/04/2023,"1,000"
04/06/2023 00:00:00,IFGI001,Garri Ijebu,Processed Food,"Wuye, FCT Abuja",Wuye Market,WM02,"Market in Wuye District, Abuja",NGN,01/04/2023,400
04/06/2023 00:00:00,WFGW001,Garri White,Processed Food,"Wuye, FCT Abuja",Wuye Market,WM02,"Market in Wuye District, Abuja",NGN,01/04/2023,400
04/06/2023 00:00:00,YFGY001,Garri Yellow (bag),Processed Food,"Wuye, FCT Abuja",Wuye Market,WM02,"Market in Wuye District, Abuja",NGN,01/04/2023,"23,500"
04/06/2023 00:00:00,YFGY001,Garri Yellow (mudu),Processed Food,"Wuye, FCT Abuja",Wuye Market,WM02,"Market in Wuye District, Abuja",NGN,01/04/2023,400
04/06/2023 00:00:00,GSGG001,Ginger,Spice,"Wuye, FCT Abuja",Wuye Market,WM02,"Market in Wuye District, Abuja",NGN,01/04/2023,"1,000"
04/06/2023 00:00:00,APG001,Goat (Head),Animal Protein,"Wuye, FCT Abuja",Wuye Market,WM02,"Market in Wuye District, Abuja",NGN,01/04/2023,"5,000"
04/06/2023 00:00:00,APG002,Goat meat (1kg),Animal Protein,"Wuye, FCT Abuja",Wuye Market,WM02,"Market in Wuye District, Abuja",NGN,01/04/2023,"3,000"
04/06/2023 00:00:00,APG002,Goat meat (laps),Animal Protein,"Wuye, FCT Abuja",Wuye Market,WM02,"Market in Wuye District, Abuja",NGN,01/04/2023,"10,000"
04/06/2023 00:00:00,GG001,Groundnut (1 mudu),Grain,"Wuye, FCT Abuja",Wuye Market,WM02,"Market in Wuye District, Abuja",NGN,01/04/2023,"1,100"
04/06/2023 00:00:00,GG002,Groundnut (100kg bag),Grain,"Wuye, FCT Abuja",Wuye Market,WM02,"Market in Wuye District, Abuja",NGN,01/04/2023,"110,000"
04/06/2023 00:00:00,GGC001,Guinea Corn (1 kg),Grain,"Wuye, FCT Abuja",Wuye Market,WM02,"Market in Wuye District, Abuja",NGN,01/04/2023,500
04/06/2023 00:00:00,GGC002,Guinea Corn (1 mudu),Grain,"Wuye, FCT Abuja",Wuye Market,WM02,"Market in Wuye District, Abuja",NGN,01/04/2023,500
04/06/2023 00:00:00,APGF001,Guineafowl,Animal Protein,"Wuye, FCT Abuja",Wuye Market,WM02,"Market in Wuye District, Abuja",NGN,01/04/2023,"5,500"
04/06/2023 00:00:00,PFH001,Honey (Highest Grade),Processed Food,"Wuye, FCT Abuja",Wuye Market,WM02,"Market in Wuye District, Abuja",NGN,01/04/2023,"2,500"
04/06/2023 00:00:00,APISF001,Iced Sardine,Animal Protein,"Wuye, FCT Abuja",Wuye Market,WM02,"Market in Wuye District, Abuja",NGN,01/04/2023,700
04/06/2023 00:00:00,RTIF001,Irish potato (bag),Root Tubers,"Wuye, FCT Abuja",Wuye Market,WM02,"Market in Wuye District, Abuja",NGN,01/04/2023,"60,000"
04/06/2023 00:00:00,PFMA001,Macaroni (full pack),Processed Food,"Wuye, FCT Abuja",Wuye Market,WM02,"Market in Wuye District, Abuja",NGN,01/04/2023,"8,500"
04/06/2023 00:00:00,GGMF001,Maize grain (white),Grain,"Wuye, FCT Abuja",Wuye Market,WM02,"Market in Wuye District, Abuja",NGN,01/04/2023,500
04/06/2023 00:00:00,GGMF001,Maize grain (yellow),Grain,"Wuye, FCT Abuja",Wuye Market,WM02,"Market in Wuye District, Abuja",NGN,01/04/2023,500
04/06/2023 00:00:00,FFMF001,Mango (big single),Fruit,"Wuye, FCT Abuja",Wuye Market,WM02,"Market in Wuye District, Abuja",NGN,01/04/2023,500
04/06/2023 00:00:00,PFMF001,Milk (bag),Processed Food,"Wuye, FCT Abuja",Wuye Market,WM02,"Market in Wuye District, Abuja",NGN,01/04/2023,"90,000"
04/06/2023 00:00:00,PFMF001,Milk (mudu),Processed Food,"Wuye, FCT Abuja",Wuye Market,WM02,"Market in Wuye District, Abuja",NGN,01/04/2023,"4,000"
04/06/2023 00:00:00,GGMF001,Millet,Grain,"Wuye, FCT Abuja",Wuye Market,WM02,"Market in Wuye District, Abuja",NGN,01/04/2023,500
04/06/2023 00:00:00,SO001,Ogbono (cup),Seed,"Wuye, FCT Abuja",Wuye Market,WM02,"Market in Wuye District, Abuja",NGN,01/04/2023,800
04/06/2023 00:00:00,SO002,Ogbono (mudu),Seed,"Wuye, FCT Abuja",Wuye Market,WM02,"Market in Wuye District, Abuja",NGN,01/04/2023,"8,000"
04/06/2023 00:00:00,LLO001,Oha leaf,Leaves,"Wuye, FCT Abuja",Wuye Market,WM02,"Market in Wuye District, Abuja",NGN,01/04/2023,"1,000"
04/06/2023 00:00:00,OOO001,Oil Olive,Oils,"Wuye, FCT Abuja",Wuye Market,WM02,"Market in Wuye District, Abuja",NGN,01/04/2023,"1,500"
04/06/2023 00:00:00,OOS001,Oil Soya (1 bottle),Oils,"Wuye, FCT Abuja",Wuye Market,WM02,"Market in Wuye District, Abuja",NGN,01/04/2023,"1,200"
04/06/2023 00:00:00,OOV001,Oil Vegetable (1 bottle),Oils,"Wuye, FCT Abuja",Wuye Market,WM02,"Market in Wuye District, Abuja",NGN,01/04/2023,"1,150"
04/06/2023 00:00:00,LLOF001,Okazi leaf,Leaves,"Wuye, FCT Abuja",Wuye Market,WM02,"Market in Wuye District, Abuja",NGN,01/04/2023,"1,000"
04/06/2023 00:00:00,VO002,Okro (big basket),Vegetable,"Wuye, FCT Abuja",Wuye Market,WM02,"Market in Wuye District, Abuja",NGN,01/04/2023,"2,800"
04/06/2023 00:00:00,VO001,Okro (small basket),Vegetable,"Wuye, FCT Abuja",Wuye Market,WM02,"Market in Wuye District, Abuja",NGN,01/04/2023,400
04/06/2023 00:00:00,VOB002,Onion bulb (bag),Vegetable,"Wuye, FCT Abuja",Wuye Market,WM02,"Market in Wuye District, Abuja",NGN,01/04/2023,"34,000"
04/06/2023 00:00:00,VOB001,Onion bulb (basket),Vegetable,"Wuye, FCT Abuja",Wuye Market,WM02,"Market in Wuye District, Abuja",NGN,01/04/2023,"1,500"
04/06/2023 00:00:00,FO001,Orange (basket),Fruit,"Wuye, FCT Abuja",Wuye Market,WM02,"Market in Wuye District, Abuja",NGN,01/04/2023,"2,500"
04/06/2023 00:00:00,OPO001,Palm oil 1 bottle,Oils,"Wuye, FCT Abuja",Wuye Market,WM02,"Market in Wuye District, Abuja",NGN,01/04/2023,"1,500"
04/06/2023 00:00:00,FPA001,Pawpaw (big),Fruit,"Wuye, FCT Abuja",Wuye Market,WM02,"Market in Wuye District, Abuja",NGN,01/04/2023,"1,300"
04/06/2023 00:00:00,SSPA001,Pepper Alligator,Spice,"Wuye, FCT Abuja",Wuye Market,WM02,"Market in Wuye District, Abuja",NGN,01/04/2023,500
04/06/2023 00:00:00,SSPC001,Pepper Cameroon,Spice,"Wuye, FCT Abuja",Wuye Market,WM02,"Market in Wuye District, Abuja",NGN,01/04/2023,500
04/06/2023 00:00:00,FP002,Pineapple (big),Fruit,"Wuye, FCT Abuja",Wuye Market,WM02,"Market in Wuye District, Abuja",NGN,01/04/2023,"2,400"
04/06/2023 00:00:00,FP001,Pineapple (small),Fruit,"Wuye, FCT Abuja",Wuye Market,WM02,"Market in Wuye District, Abuja",NGN,01/04/2023,500
04/06/2023 00:00:00,FP002,Plantain(ripe),Fruit,"Wuye, FCT Abuja",Wuye Market,WM02,"Market in Wuye District, Abuja",NGN,01/04/2023,"4,500"
04/06/2023 00:00:00,FP003,Plantain(unripe),Fruit,"Wuye, FCT Abuja",Wuye Market,WM02,"Market in Wuye District, Abuja",NGN,01/04/2023,"4,000"
04/06/2023 00:00:00,APP001,Pork,Animal Protein,FCT Abuja,Abuja,Abj001,Abuja,NGN,01/04/2023,"3,500"
04/06/2023 00:00:00,RTIP002,Potato Irish (bag),Root Tubers,"Wuye, FCT Abuja",Wuye Market,WM02,"Market in Wuye District, Abuja",NGN,01/04/2023,"60,000"
04/06/2023 00:00:00,RTIP001,Potato Irish (basket),Root Tubers,"Wuye, FCT Abuja",Wuye Market,WM02,"Market in Wuye District, Abuja",NGN,01/04/2023,"2,800"
04/06/2023 00:00:00,RTSP002,Potato Sweet (bag),Root Tubers,"Wuye, FCT Abuja",Wuye Market,WM02,"Market in Wuye District, Abuja",NGN,01/04/2023,"18,500"
04/06/2023 00:00:00,RTSP001,Potato Sweet (basket),Root Tubers,"Wuye, FCT Abuja",Wuye Market,WM02,"Market in Wuye District, Abuja",NGN,01/04/2023,"1,500"
04/06/2023 00:00:00,APRM001,Ram meat,Animal Protein,"Wuye, FCT Abuja",Wuye Market,WM02,"Market in Wuye District, Abuja",NGN,01/04/2023,"2,600"
04/06/2023 00:00:00,GGROF001,Rice Broken (Ofada) 1 mudu,Grain,"Wuye, FCT Abuja",Wuye Market,WM02,"Market in Wuye District, Abuja",NGN,01/04/2023,800
04/06/2023 00:00:00,GGRI002,Rice Imported High quality (1 bag),Grain,"Wuye, FCT Abuja",Wuye Market,WM02,"Market in Wuye District, Abuja",NGN,01/04/2023,"37,500"
04/06/2023 00:00:00,GGRI001,Rice Imported High quality (1 mudu),Grain,"Wuye, FCT Abuja",Wuye Market,WM02,"Market in Wuye District, Abuja",NGN,01/04/2023,"1,400"
04/06/2023 00:00:00,GGRF001,Rice local (1 mudu),Grain,"Wuye, FCT Abuja",Wuye Market,WM02,"Market in Wuye District, Abuja",NGN,01/04/2023,900
04/06/2023 00:00:00,GGRF001,Rice local (100kg bag),Grain,"Wuye, FCT Abuja",Wuye Market,WM02,"Market in Wuye District, Abuja",NGN,01/04/2023,"67,500"
04/06/2023 00:00:00,PFS001,Salt,Processed Food,"Wuye, FCT Abuja",Wuye Market,WM02,"Market in Wuye District, Abuja",NGN,01/04/2023,500
04/06/2023 00:00:00,LLS001,Scentleaf,Leaves,"Wuye, FCT Abuja",Wuye Market,WM02,"Market in Wuye District, Abuja",NGN,01/04/2023,600
04/06/2023 00:00:00,PFSE002,Semovita (bag),Processed Food,"Wuye, FCT Abuja",Wuye Market,WM02,"Market in Wuye District, Abuja",NGN,01/04/2023,"8,500"
04/06/2023 00:00:00,PFSE001,Semovita (pcs),Processed Food,"Wuye, FCT Abuja",Wuye Market,WM02,"Market in Wuye District, Abuja",NGN,01/04/2023,850
04/06/2023 00:00:00,APS001,Snail,Animal Protein,"Wuye, FCT Abuja",Wuye Market,WM02,"Market in Wuye District, Abuja",NGN,01/04/2023,"4,000"
04/06/2023 00:00:00,GGS001,Soyabeans (mudu),Grain,"Wuye, FCT Abuja",Wuye Market,WM02,"Market in Wuye District, Abuja",NGN,01/04/2023,600
04/06/2023 00:00:00,OOS001,Soyaoil (1l),Oils,"Wuye, FCT Abuja",Wuye Market,WM02,"Market in Wuye District, Abuja",NGN,01/04/2023,"1,200"
04/06/2023 00:00:00,OOS002,Soyaoil (25l),Oils,"Wuye, FCT Abuja",Wuye Market,WM02,"Market in Wuye District, Abuja",NGN,01/04/2023,"30,000"
04/06/2023 00:00:00,PFSP001,Spaghetti (full pack),Processed Food,"Wuye, FCT Abuja",Wuye Market,WM02,"Market in Wuye District, Abuja",NGN,01/04/2023,"9,000"
04/06/2023 00:00:00,LLS001,Spinach,Leaves,"Wuye, FCT Abuja",Wuye Market,WM02,"Market in Wuye District, Abuja",NGN,01/04/2023,"1,000"
04/06/2023 00:00:00,APS001,Stockfish,Animal Protein,"Wuye, FCT Abuja",Wuye Market,WM02,"Market in Wuye District, Abuja",NGN,01/04/2023,"2,200"
04/06/2023 00:00:00,PFS001,Sugar (bag),Processed Food,"Wuye, FCT Abuja",Wuye Market,WM02,"Market in Wuye District, Abuja",NGN,01/04/2023,"35,000"
04/06/2023 00:00:00,PFS001,Sugar (mudu),Processed Food,"Wuye, FCT Abuja",Wuye Market,WM02,"Market in Wuye District, Abuja",NGN,01/04/2023,"1,200"
04/06/2023 00:00:00,VT001,Tatashe,Vegetable,"Wuye, FCT Abuja",Wuye Market,WM02,"Market in Wuye District, Abuja",NGN,01/04/2023,"1,600"
04/06/2023 00:00:00,PFT001,Thyme,Processed Food,"Wuye, FCT Abuja",Wuye Market,WM02,"Market in Wuye District, Abuja",NGN,01/04/2023,"2,000"
04/06/2023 00:00:00,VT001,Tomato (big basket),Vegetable,"Wuye, FCT Abuja",Wuye Market,WM02,"Market in Wuye District, Abuja",NGN,01/04/2023,"20,000"
04/06/2023 00:00:00,VT001,Tomato (small basket),Vegetable,"Wuye, FCT Abuja",Wuye Market,WM02,"Market in Wuye District, Abuja",NGN,01/04/2023,"1,900"
04/06/2023 00:00:00,LLU001,Ugu leaf (Fluted pumpkin),Leaves,"Wuye, FCT Abuja",Wuye Market,WM02,"Market in Wuye District, Abuja",NGN,01/04/2023,500
04/06/2023 00:00:00,LLW001,Waterleaf,Leaves,"Wuye, FCT Abuja",Wuye Market,WM02,"Market in Wuye District, Abuja",NGN,01/04/2023,500
04/06/2023 00:00:00,FW002,Watermelon (big),Fruit,"Wuye, FCT Abuja",Wuye Market,WM02,"Market in Wuye District, Abuja",NGN,01/04/2023,"2,300"
04/06/2023 00:00:00,FW001,Watermelon (small),Fruit,"Wuye, FCT Abuja",Wuye Market,WM02,"Market in Wuye District, Abuja",NGN,01/04/2023,700
04/06/2023 00:00:00,RTY001,Yam tuber,Root Tubers,"Wuye, FCT Abuja",Wuye Market,WM02,"Market in Wuye District, Abuja",NGN,01/04/2023,"1,200"
04/06/2023 00:00:00,RTY002,Yam tuber (bunch of five),Root Tubers,"Wuye, FCT Abuja",Wuye Market,WM02,"Market in Wuye District, Abuja",NGN,01/04/2023,"6,000"
04/21/2023 00:00:00,APAE0003,Agric eggs (medium size price of one),Animal Protein,"Gosa, FCT Abuja",Gosa Market,GM01,"Friday only market in Gosa, Abuja",NGN,01/04/2023,100
